id,avis
com.activision.callofduty.shooter,"A la base c'était un bon jeu, tout récemment il est truffé de bugs, le jeu est scripté de fou il donne la victoire à qui il veut. au lieu de s'occuper des hackers qui empestent le jeu vous sortez de nouvelles armes. les serveurs ont un problème fou je joue à 30ms je tire sur un joueur en premier il a le temps de se retourner et de me mettre à terre. les fusils à pompe sont aléatoires des fois ils font des one tap des fois tu fais headshot avec un shotgun plus de 3 fois il meurt pas et lui te ..."
com.activision.callofduty.shooter,give légendary arme at every personn pls
com.activision.callofduty.shooter,"Le jeu est bien mais à chaque fois, quand je joue tranquillement, l'application se ferme sans prévenir même en pleine partie"
com.activision.callofduty.shooter,au lieu de faire le matchmaking sur le niveau faites plutôt un matchmaking à partir du ping ce serait meilleur car on en peut plus des joueurs qui ne prennent pas les balles alors qu’ils sont pas meilleurs
com.activision.callofduty.shooter,Dinguerie
com.activision.callofduty.shooter,gros beug quand ont meur en mode zombies
com.activision.callofduty.shooter,mejor
com.activision.callofduty.shooter,"très bon jeu d assez bonne cohésion avec les joueurs , le jeu propose plusieurs modes de jeu . Je recommande ce jeu"
com.activision.callofduty.shooter,rien à dire j'ai joué des années sans jamais de problème par contre il faut crée un compte directement pour éviter de perdre ses avancé 👍👍👍👍👍👍
com.activision.callofduty.shooter,"Pas du tout assez réaliste le jeu catastrophique 👎👎👎👎👎👎👎👎👎👎 Pour des parties classé br,mj tu dois vider un chargeur et ils te vont des mj hardcore 😂😂😂😂 nul oui faut acheter une arme légendaire a 500€€€€ 😂😂😂😂 des oufs bien pourri le jeux aller juste le mode zombies qui passe 000000000 étoiles"
com.activision.callofduty.shooter,okey
com.activision.callofduty.shooter,CALL OF DUTY Mobile play ∞ good
com.activision.callofduty.shooter,très bon mais ça veut pas se connecter à ma manette pourtant elle sait connecter immédiatement a solo leveling
com.activision.callofduty.shooter,j'arrive pas à jouer depuis hier il y a un code erreur qui s'affiche et il n'y a pas de centre d'aide pour me diriger
com.activision.callofduty.shooter,"Jai joué a ce jeu dès ça sorti est c'est vraiment une perle cependant trop de changement ont été amené et cela dénature complètement le jeu, c'est dommage."
com.activision.callofduty.shooter,bonjour Activision ne fait rien pour les personnes qui vole les comptes dommage un jeux Sans protection pour nous qui avons mis de l'argent dedans
com.activision.callofduty.shooter,jeux incroyable très réaliste
com.activision.callofduty.shooter,mode alcatraz très excellent.
com.activision.callofduty.shooter,"2025, toujours Impossible de connecter une manette au jeu alors que mon téléphone la reconnaît et qu'elle fonctionne sur tous les autres jeux compatibles."
com.activision.callofduty.shooter,trop nul je bug
com.activision.callofduty.shooter,j'adore
com.activision.callofduty.shooter,"si vous aimez jouer avec des sauterelles , des invincibles et des joueurs qui tirent à travers les murs vous êtes sur le bon jeu. Merci Activision l'argent est plus important que le jeu."
com.activision.callofduty.shooter,"Comme d'hab, rien à dire. Graphisme, maniabilité top. Toujours aussi bon ! Un grand merci pour la possibilité d'obtenir des armes légendaire et épique grâce des défis. A REFAIRE ! La map ""Resistance"", ""Carrier"" ou ""Bullet"", aussi, svp ! Ce serait sympas. DONNEZ NOUS L'ESCARMOUCHE ET LE JEU D'ARME EN PERMANENT, PLEASE ! Seul petit bemol : -> bug de son depuis quelques jours. Sur certaines parties, le son est coupé."
com.activision.callofduty.shooter,لعبه جميله
com.activision.callofduty.shooter,c'est le mellieure jeux mobile
com.activision.callofduty.shooter,this amazing
com.activision.callofduty.shooter,depuis ca lague car je paie pas 👍
com.activision.callofduty.shooter,bien
com.activision.callofduty.shooter,goood
com.activision.callofduty.shooter,bayyil way ah
com.activision.callofduty.shooter,super jeux immersif passionnant appart les bugs et des cheater sa va je vous le recommande
com.activision.callofduty.shooter,meilleures jeux du monde apars efootball 2025 ok
com.activision.callofduty.shooter,pour moi c'est le meilleur jeux de tir mobile du monde il a une variété de mode de jeux comme le MJ et BR ainsi le mode ZONBIE etc.
com.activision.callofduty.shooter,🔥🔥
com.activision.callofduty.shooter,Très bon jeux je vous le conseille
com.activision.callofduty.shooter,c bien
com.activision.callofduty.shooter,"vraiment cool rien n'a dire,sa dépasse même PUBG 😉"
com.activision.callofduty.shooter,Le jeux is 👍
com.activision.callofduty.shooter,J'adore cod mobile. Mais depuis la dernier mise à jour il n'y'a QUE DES BOTS c'est insupportable.
com.activision.callofduty.shooter,le meilleur jeu 2025
com.activision.callofduty.shooter,très bon jeux
com.activision.callofduty.shooter,beaucoup de tricheur
com.activision.callofduty.shooter,meilleur jeux
com.activision.callofduty.shooter,beaucoup de mise à jour
com.activision.callofduty.shooter,trop cool
com.activision.callofduty.shooter,le jeux est formidable je suis devenue trop acro à ce jeu. je vous le conseille à tout le monde
com.activision.callofduty.shooter,An exciting team game that deserves an applause. 😎
com.activision.callofduty.shooter,C'est un bon jeux avec mode diverses mais il faut avoir de l'espace sur le téléphone pour jouer
com.activision.callofduty.shooter,wow
com.activision.callofduty.shooter,Rien à dire c'est très très très très très bien
com.activision.callofduty.shooter,top
com.activision.callofduty.shooter,très bon jeux de guerre
com.activision.callofduty.shooter,super jeux
com.activision.callofduty.shooter,Genial c incroyable ce jeu.petite remarque sur le mode zombie peut être rajouter quelque map mais si on pour moi meilleur adaptation mobile.je parle en tant que grand fan de call of.Autre petite remarque sur le poid du jeu 20giga c bcp quand-même
com.activision.callofduty.shooter,"Ce jeu est génial malheureusement inutilisable car il se fige a chaque Battle Royale, obligé de relancer le jeu..."
com.activision.callofduty.shooter,super jeu
com.activision.callofduty.shooter,j'adore. à quand les nouveaux call of duty sur mobile ???
com.activision.callofduty.shooter,Un bon jeu de guerremes dommages qu'on ne peut pas avoir des Mythique
com.activision.callofduty.shooter,je joue🎮 est vraiment super 🤯🤩télécharger⚡ rapidement merci 😊
com.activision.callofduty.shooter,cette joue c'est très jolie
com.activision.callofduty.shooter,trop bien
com.activision.callofduty.shooter,"Nuketown, CHRONUS, chat non modéré rempli de discours sexuels de gamins, et ranked remplie de gamins saboteurs. Modération inexistante et purement ILLÉGALE ( modérer son chat général est un devoir en fait.) Une vraie poubelle. Les modérateurs devraient être interdits de modérer toute chose informatique au vu de leur INCOMPÉTENCE TOTALE !"
com.activision.callofduty.shooter,"Très très bon jeu. Bien dosé, joueurs bien répartis. Juste ce qu'il faut de map. J'apprécie plus particulièrement le mode Battle royale !!!"
com.activision.callofduty.shooter,le jeu est à revoir plus ça continue et plus il y aura moins de monde c'est bon il y en a marre des Cheater. c'est plus un jeu le truc meme fortine a ce niveau là arrive mieux à gérer leur cheater.
com.activision.callofduty.shooter,"Je trouve que ce jeu est nul, votre ak117 de mort est trop cheater, H24 elle est jouer penser un peux a la nerf en attendant je laisse 1 étoiles"
com.activision.callofduty.shooter,"un cod devenu un cod comme un autre aucun plaisir de jeu vous tombez contre des gens qui joue a la manette ou sur pc alors que vous êtes sur tactile c'est vraiment juste parce qu'il est gratuit que sa cartonne tant, et je parle meme pas des 50 annonce pour tenté de vous faire dépensez de largent"
com.activision.callofduty.shooter,je déteste ce jeu
com.activision.callofduty.shooter,meilleurs call of mais ça c'était avant. remplie de bug
com.activision.callofduty.shooter,Stop le drône EMP c'est pas équitable aucune parade c'est n'importe quoi 😤Changer s'il vous plaît
com.activision.callofduty.shooter,meilleur jeu mobile du monde sauf que les cp sont un peu trop couteux
com.activision.callofduty.shooter,très cool pour jouer le soir tout seul très beau bon par contre c très violent mais c vais pour alors c parfait
com.activision.callofduty.shooter,"le jeu est vraiment PEPITE! Beau graphismes gameplay agréable peut modifier un peut tout , position touches, carte ect (d'ailleurs je trouve ça dommage qu'on ne puisse pas faire sa sur faire plateforme/jeu) sa fait déjà quelques années que j'y joue mais mon téléphone bug énormement dessus et le jeu prend BCP trop de stockage, voici les raison du pk j'ai enlevé 1 étoile : pas compatible avec tout téléphone, certain téléphone le bug plus, des botes(même en ranked) prend trop de stockage voila tout"
com.activision.callofduty.shooter,J’adore le jeu et le gameplay jnai même rien à dire c’est juste exceptionnel.
com.activision.callofduty.shooter,Ce jeu est trop cool les bosses du monde zombie sont trop stylée mais j'aimerais bien qu'on améliore les chiens du mode zombie
com.activision.callofduty.shooter,Bof
com.activision.callofduty.shooter,jeu incroyable mais defois je lance le jeu est sa veut pas mettre mon compte et sa crache et je suis oubliége de faire un nouveau compte et sa sa m énerve et après je le désinstalle
com.activision.callofduty.shooter,le jeux et sympa mais le seule problème il serais temps de faire un trie dans votre jeux sa va 5 min de tomber sur des game où on tombe sur des hackeur de mer.. ou les serveurs qui monte en ms pour rien ou aussi alors sa c'est un attrape pigeon les récompenses la ak117 lave oui il faut 500 pièce pour l'avoir c'est un peut du vol cas sur 100 boîte ouvert j'ai euh qu'un seule piece puis parlons pas du passé combat une arnaque a l'état pur. il a bcp mieux comme jeux!!!!!!
com.activision.callofduty.shooter,"À l'attention des développeurs de ""Call of Duty"" mobile, Je vous fais part de mon vif mécontentement face à l'impossibilité de connecter ma manette, un dysfonctionnement inacceptable qui nuit considérablement à l'expérience de jeu. L'état actuel de votre application, truffée de problèmes techniques, est tout simplement déplorable. J'espère une correction rapide de ces anomalies flagrantes."
com.activision.callofduty.shooter,"pay to win mais sinon très sympa et compétitif (j'y joue depuis le début), dommage de faire payer pour avoir de bonnes armes mythiques mais sinon c'est clean"
com.activision.callofduty.shooter,waw 🥰🥰🥰
com.activision.callofduty.shooter,incroyable ce jeu juste augmenter le pourcentage de chance pour des skin mythic ou legendaire
com.activision.callofduty.shooter,"You are a company that allows hackers to play. This game was great, but your developers allow hackers to play."
com.activision.callofduty.shooter,bravo
com.activision.callofduty.shooter,c très bien car c réaliste et amusant
com.activision.callofduty.shooter,très bon jeu
com.activision.callofduty.shooter,très bien
com.activision.callofduty.shooter,"Rien à dire propre, les graphismes son réaliste."
com.activision.callofduty.shooter,احسن لعبا من بعد بيس
com.activision.callofduty.shooter,ce jeux est super il passe le temps
com.activision.callofduty.shooter,good game
com.activision.callofduty.shooter,"Merci pour l'ajout des parties d'échauffement infini sans score ! pour moi c'est le graal dans un bon fps aussi fluide et dynamique. J'invite tout les joueurs à essayer ce mode ☕💯 c'est une pépite , 0 pression et 0 Bots !"
com.activision.callofduty.shooter,c'est la meilleure jeu du monde
com.activision.callofduty.shooter,j'ai arrêté au bon moment il faut croire 2022 était la dernière année ou le jeux était bien
com.activision.callofduty.shooter,Ce jeu est tellement magnifique Mais seulement parfois il grate quoi
com.activision.callofduty.shooter,J'adore Call of Duty ! 🎮🎉 Les graphismes sont incroyables et l'action est palpitante. 🎮🔥 Je passe des heures à jouer avec mes amis en ligne. 🕖🎉 Le mode multijoueur est vraiment addictif ! 🎮💪 Vivement la prochaine version ! 🔄🔄
com.activision.callofduty.shooter,meilleurs jeux j'aime beaucoup
com.activision.callofduty.shooter,j'ai envie de jouer à call of duty mais ça prend trop de place sur mon téléphone et du coup pour jouer je dois désinstaller d'autre application 😭😭😭😭😭😭
com.activision.callofduty.shooter,c'est un très bon jeu mais après un certain moment les gars utilisent tous des logiciels de triche ce qui détruit le jeu
com.activision.callofduty.shooter,Très mauvaise cette version avec un téléchargement de trois fois la mise à jour n'a pu être installée
com.activision.callofduty.shooter,"On ne peut difficilement faire mieux !Les graphismes et les effets sonores sont très bon et très réalistes, il y'a une immensité de paramètres que l'on peut modifier... c'est très bien fait. Le jeux est très bien optimisé avec des mises à jours très régulière ainsi que des nouveautées... c'est aussi très agréable de pouvoir jouer avec ses amis et communiquer en même temps. Juste époustouflant, donc un grand merci ! ps: par contre prévoyez beaucoup d'espace de stockage ( 39 GB pour l'instant...)"
com.activision.callofduty.shooter,C est vraiment un jeux cool et c est facile à jouer sauf que les joueurs qui payent ont un avantage je pense que des choses gratuite serais bien pour ceux qui peuvent pas payer
com.activision.callofduty.shooter,Merci beaucoup mon Cod My God la gub n
com.activision.callofduty.shooter,"manette ps4 neuve connectée fonctionne à moitié (pas de direction mobilité et visuel, .... ) que les boutons à figures géométriques qui fonctionne bien. l'ancienne version fonctionnait mieux ( avant la nouvelle mise à jour)."
com.activision.callofduty.shooter,bon jeux mais les achats intra jeux sont exorbitants
com.activision.callofduty.shooter,merveilleux
com.activision.callofduty.shooter,rien a dire c'est le meilleur jeux du monde
com.activision.callofduty.shooter,le jeux et bien pour tous le monde car il n'y a pas d'insulte sur le jeux vidéo moi j'ai mis 5 étoile ar c'est mon jeux préféré depuis que j'ai 18ans tout le monde ne peut l'installer car il et très bien comme jeux. call of Duty mobile et en plus on peut jouer avec une manette c'est top bien et je suis fière d'avoir installer le jeu. 👍🏼👍🏼👍🏼😃😃😃
com.activision.callofduty.shooter,ce jeux eet epoustoutflany
com.activision.callofduty.shooter,"chaque mise a jour sa devient injouable,il privilégie les nouveaux joueurs, Activision sont des incapables en ce concerne le serveur français, ce jeux devient de plus en plus éclaté"
com.activision.callofduty.shooter,c'est jeux est incroyable 🥰🥰🥰tester les vous verrez
com.activision.callofduty.shooter,مقاطعة
com.activision.callofduty.shooter,C'est le meilleur je de guerre que je joue dans ma vie C'est pour cela que je donne 5 étoiles 🌟🌟🌟🌟🌟
com.activision.callofduty.shooter,bien
com.activision.callofduty.shooter,ce jeu est bien mais pas meilleur que brawl stars
com.activision.callofduty.shooter,c'est bien mais là ça un problème il faut voir ça vite
com.activision.callofduty.shooter,"Super jeu 👍🏼, rien à dire ! finalement, impossible de retrouver mon compte (skins exclusifs de rang maître) decevant"
com.activision.callofduty.shooter,que ce soit sur mobile ou sur ps ce jeu est vraiment bien mm si il y des avantages pour les joueurs sur console 😅
com.activision.callofduty.shooter,super
com.activision.callofduty.shooter,the game is crashing often when playing :( S25 Ultra
com.activision.callofduty.shooter,la nouvelle mise a jour est vraiment détestable... et de plus on tombe que sur des fin de parties en ce moment....
com.activision.callofduty.shooter,depuis la dernière mise à jour je ne peux plus jouer sans monter à 200ms....
com.activision.callofduty.shooter,"JUSTE INCROYABLE !!!!! Le jeu est magnifique tellement de possibilté de modes de jeu et des graphismes incroyables. Le sniper est de loin la meilleur arme du jeu, si vous maîtrisez bien. Le seul point négative c'est qu'il y a trop de tryhardeurs ( surtout au sniper ) !"
com.activision.callofduty.shooter,incroyable
com.activision.callofduty.shooter,Parfait
com.activision.callofduty.shooter,super jeux
com.activision.callofduty.shooter,moche moche et encore moche je vous conseille free faire
com.activision.callofduty.shooter,VOTRE APPLICATION BUG SOUVENT ET VOUS OSEZ PENALISEZ UN JOUEUR ? SOYEZ PLUS ORGANISÉ POUR LE STOCKAGE PARCE QUE 3 GO C'EST TROP POUR UN JEU. VEUILLEZ SAUVEGARDER LA PROGRESSION DES JOUEURS ET JOUEUSES MÊME LORSQUE CES PERSONNES DESINSTALLENT LE JEU . TROP DE TRICHEURS VEUILLEZ Y REMEDIER
com.activision.callofduty.shooter,Cool mais j'aime plus fortnite
com.activision.callofduty.shooter,Trop cool
com.activision.callofduty.shooter,💯
com.activision.callofduty.shooter,"Acheter le pass combat et toute vos balles connecteront 🤣🤣 Nul, Nul, Nul, Nul,Nul, Nul"
com.activision.callofduty.shooter,"franchement, j'aime trop ce jeu les graphismes les persos les armes, c'est pourquoi je ne peux pas donner un mauvaise note. Mais depuis peu, le jeu commence à planquer moins de 2min sur le jeu, ça se ferme tout seul. j'ai essayé de retélécharger mais c'est toujours la mm chose si vous pouviez y faire quelque chose. car le problème ne vient sûrement pas de mon appareil."
com.activision.callofduty.shooter,I love the game🎮
com.activision.callofduty.shooter,Le jeu est super beau et fluide de ce côté-là a rien à dire dans le choix des classes rien à dire beaucoup de choix voire même trop cependant pour le mode zombie une nouvelle map gratuite serait bien venu un bon vieux bo1 zombi pourquoi pas allez la seule chose qui manque peut-être c'est du 1vs
com.activision.callofduty.shooter,Very good 👌👍
com.activision.callofduty.shooter,c'est trop coul j'aime beaucoup c'est mieux que free fire
com.activision.callofduty.shooter,Le Jeu est facile à contrôler
com.activision.callofduty.shooter,Se joue est trop bien les armes son trop bien fait les pèrsenage sont trop beaux mon 2ème joue préféré il est incroyable je vous conseille de l'installer an plus il est gratuit je vous conseille de l'installer vraiment incroyable le jeu.
com.activision.callofduty.shooter,تستحق التجربة
com.activision.callofduty.shooter,Je trouve ce jeu très bien mais il faut juste que vous enlève le wifi sur cette application
com.activision.callofduty.shooter,"c'est réaliste, c'est magnifique mais c'est les bug qui pose problème."
com.activision.callofduty.shooter,Je jeux est tre coule
com.activision.callofduty.shooter,très bon jeu
com.activision.callofduty.shooter,good👍😇😛
com.activision.callofduty.shooter,Bon jeu mais il faut augmenter les offres gratuites tous les semaines
com.activision.callofduty.shooter,méllieure jeux
com.activision.callofduty.shooter,"Bonjour. Vous avez augmenter le poids du jeu (1,6 GO à 3,1 GO). Pouvez vous diminuer les données, s'il vous plaît? Merci. Maintenant, enlever les éléments inutiles pour rendre plus fluide le jeu et le rendre moins gourmand en énergie. (Et équilibrer les parties en mettant des joueurs de même niveau dans les 2 camps et faite de manière à ce que les joueurs se retrouvent en débuts de parties ET non en plein milieu ou en fin de partie."
com.activision.callofduty.shooter,"Non mais sérieux ! je finis de télécharger, ça n'affiche rien, c'est à dire que j'ai perdu tous ces gigas pour rien ??! Vraiment nul ça !"
com.activision.callofduty.shooter,"Ce jeu est subliminisme ,je joue à cela sans me fatiguer et je l'adore ,merci à vous ,continuez à nous faire vibrer au tant et aux nouveaux ajouts."
com.activision.callofduty.shooter,"Mon jeu préféré, Le meilleur jeu de guerre et en plus le plus réaliste jamais connu"
com.activision.callofduty.shooter,jeu super bien avec de beau graphisme pour un jeu mobile. Mais il faudrait peut être rajouter une ou deux map en mode zombie comme Kino der toten. Sinon je recommande super
com.activision.callofduty.shooter,c'est le meilleur jeu mobile au quel j'ai joué
com.activision.callofduty.shooter,je ne peut pas l'installer
com.activision.callofduty.shooter,call if duty est un peu long a chargé au début sinon rien a dire
com.activision.callofduty.shooter,c'est une très bonne application avec des grafics superbe merci la communauté
com.activision.callofduty.shooter,se jeux est l'incroyable
com.activision.callofduty.shooter,je suis niveau 400........
com.activision.callofduty.shooter,🇩🇿👋🏻👍🏻🎮🎯
com.activision.callofduty.shooter,c'est bien le jeu mais quand j'entre en mode battle Royale mon écran devient tout noir. j' entends les voix mais je vois rien et aussi dans les modes classé faut que vous régliez ça.
com.activision.callofduty.shooter,a chaque mise à jour je perds en grade 🤔 je comprends pas. si non l'application es pas mal.
com.activision.callofduty.shooter,Sans commentaire c'est parfait
com.activision.callofduty.shooter,jaime jeux
com.activision.callofduty.shooter,merveilleux
com.activision.callofduty.shooter,ses trop bien
com.activision.callofduty.shooter,je ľadore
com.activision.callofduty.shooter,super cool 😎
com.activision.callofduty.shooter,ce jeu est incroyable 😲😲😲
com.activision.callofduty.shooter,je le trouve bien émouvant et compatible presque pour plusieurs types de téléphone
com.activision.callofduty.shooter,bien
com.activision.callofduty.shooter,la pire mise a jour de toutes saccade balles en mousse aucun dégât au joueur acheté
com.activision.callofduty.shooter,"le jeux est intéressant, incroyable je suis 😱 omg"
com.activision.callofduty.shooter,Jeux très bien réaliste je conseille
com.activision.callofduty.shooter,j'aime beaucoup se jeux IL EST BOURRÉ D'ACTION ET DE PISTOLET plus précisément: iL est incroyable (; 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
com.activision.callofduty.shooter,rien à dire c'est une sensation mais j' aurai aimé que les BR se passe aussi dans la nuit
com.activision.callofduty.shooter,"Joueur invisible, l'arme n'apparaît pas, joueurs sont invincibles, bug d'apparition, appareils externes, bug de vitesse, piratage de la carte, et voient au travers des murs. Pire jeu"
com.activision.callofduty.shooter,لعبة رائعة للغاية
com.activision.callofduty.shooter,il faut mettre la connexion automatique svp orh ça énerve.
com.activision.callofduty.shooter,Super jeu mais il a un problème la mise à jour sont trop inaccessible Ça ajoute seulement les GB mais svp Faites que call of duty warzone soit compatible avec le Samsung galaxie 04 e Je serai tellement content s'il vous plaît développeur faisait ça 😍🥹🙏
com.activision.callofduty.shooter,mon compte a été banni sans raison comment puis je faire pour le récupérer
com.activision.callofduty.shooter,this game is a real and best example of best graphics story of the game and modes
com.activision.callofduty.shooter,Donn moi le cp stp moi je veut ajouter Donn le cp stp😭😭😭😭😭
com.activision.callofduty.shooter,ce jeu est tout simplement extraordinaire magnifique ce jeu
com.activision.callofduty.shooter,افضل لعب في التاريخ
com.activision.callofduty.shooter,ce jeux est tous juste incroyable 🤩🤩
com.activision.callofduty.shooter,mauvaise application
com.activision.callofduty.shooter,"il serait bien de pouvoir personnaliser nos commandes de de tir et de déplacement dans le char et le jackal, Sinon rien a dire meilleur jeu de tir du play."
com.activision.callofduty.shooter,incroyable c le meilleur jeux du monde
com.activision.callofduty.shooter,the best shooter game
com.activision.callofduty.shooter,"Excellent jeu ce c.o.d mobile ,c'est vrai qu'il prend de la place mais sa vaut largement le coup, niveau graphismes il n'y a rien à envier a une console et niveau jouabilité c'est parfait ,en plus il y à le battle Royale et le zombie et le multi classé et le multi classique,en gros ce c.o.d est une tuerie."
com.activision.callofduty.shooter,GROS PROBLÈME. Enlevez la renaissance du destin où je ne sais pas quoi car ça bloque nos appareils quand on tombe sur cette icône. on est obligé de faire des manips dangereuses pour éteindre.
com.activision.callofduty.shooter,"Ça fait deux ans que je joue au jeu, et honnêtement, je ne vois rien de vraiment innovant à chaque nouvelle saison. À part quelques petits événements qui offrent des camouflages d’armes qu’on n’utilisera probablement jamais, et de nouvelles maps pas toujours intéressantes, il n’y a rien de marquant. Sans parler des parties classées : c’est presque impossible de savoir si un adversaire triche avec un aimbot ou s’il est juste très bon. c'est vraiment difficile a distinguer."
com.activision.callofduty.shooter,y'a beaucoup trop de mo mais c un très bon jeu vidéo de guerre
com.activision.callofduty.shooter,incroyable
com.activision.callofduty.shooter,Good
com.activision.callofduty.shooter,pourquoit je purdu la coniction au jeu
com.activision.callofduty.shooter,Très bon jeu depuis j'ai changé de téléphone ! mais il manque le mode campagne qui pourrait être incroyable sur le jeu !
com.activision.callofduty.shooter,vraiment je ne trouve pas de mots assez fort tellement ce jeux est super 😎😎😎😎😎😎👍👍👍
com.activision.callofduty.shooter,meilleurs jeux ❤️🤍
com.activision.callofduty.shooter,j eux bien malgré la m4 et les snip car on peux pas jouer c est pénible
com.activision.callofduty.shooter,Jeu bien sur le gameplay mais les prix des skin mythique en drop est abuser. 100€ un skin c'est beaucoup trop. Je vous mettrez 4 etoile si vous rajouter kino der toten en zombie avec un autre passe gratuit avec une arme hyper classe niveau 50. Et 5 étoile si vous baissez vos prix abuser. Sérieusement sa ferai du bien à la communauté et sa amènerai plus de monde !
com.activision.callofduty.shooter,"Problème de texture sur smartphone poco x6 pro. Les textures sont floues que ça soit sur les skins des personnes, sur les skins d'armes et même sur les décors des maps ce qui rend l'expérience moins agréable. Ce problème est venu du jour au lendemain et ça fait un bon moment maintenant qu'il y est et malgré plusieurs mises à jour toujours le même problème."
com.activision.callofduty.shooter,le jeu est juste incroyable j'adore mais ya des bug parfois comme aujourd'hui j'arrive pas à me connecter ça à echouer à chaque fois que j' ai essayé
com.activision.callofduty.shooter,pour tué les enemie s'est bien passée
com.activision.callofduty.shooter,bon jeu mais beaucoup de cheater
com.activision.callofduty.shooter,good
com.activision.callofduty.shooter,meilleure fps mobile et de loin
com.activision.callofduty.shooter,"Un excellent jeu 😌😌😏!!! Mais je rencontre souvent des problèmes : trop de bugs , de sauts d'images , et le jeu se fige constamment surtout devant un ennemi 😔😔😔 !!! S'il vous plaît veuillez remédier à cela 🥹🥹🥹🥺🥺🥺!!!"
com.activision.callofduty.shooter,"jeu injouable a partir d'un certain niveau , les ennemis sont tous en avions de chasse ou véhicules casiement instable avec ....vous pourchasse et voue tue , plus de duel a l'arme uniquement des véhicules...ce jeu aurais du s'appeler GTA , et non warzone,moi perso si ils retire pas les véhicules a part voiture et camion ....je désinstalle"
com.activision.callofduty.shooter,"Bon mélange entre plusieurs anciens call of , le seul problème est les armes cheatées, sinon je kiffe."
com.activision.callofduty.shooter,un jeux réaliste
com.activision.callofduty.shooter,"Le meilleur fps sur mobile,mais beaucoup trop de bémol"
com.activision.callofduty.shooter,Excellent
com.activision.callofduty.shooter,Nice jeu content tu résultat
com.activision.callofduty.shooter,"Ces le meilleurs jeux que j'ai pu joué sur mobile, et j'aime beaucoup affronter les gar en 1v1 snipe pour moi ces la meilleure expérience de jeux de guerre en ligne rien d'autre à dire 5 étoile"
com.activision.callofduty.shooter,Jeux super ont peux même jouer avec nos amis je noublirai jamais se jeux
com.activision.callofduty.shooter,"Codm is developed by people who care more about money than gameplay. They will offer you the opportunity to buy a pay to win skin to forget they never work on bugs. I'm playing this game since four years and it's getting worse at every upgrade. New kind of toxicity every month when bugs take years to be solved. It has been a good game, it is not anymore. Don't download or delete!"
com.activision.callofduty.shooter,افضل لعبة في العالم
com.activision.callofduty.shooter,j'aime bien l'application call of Duty Mobli
com.activision.callofduty.shooter,meilleurs jeux de combat ⭐⭐⭐⭐⭐
com.activision.callofduty.shooter,le meilleur jeux de tout les temps et encore je dose
com.activision.callofduty.shooter,bon jeux mes manque d'équilibrage je tombe que sur des jouer plus de 360 avec full arme mythique cheater ses trop si tu mais pas 100€ pour avoir une arme ses pas la peine arrivée lvl 100 ses injouable
com.activision.callofduty.shooter,"⭐⭐⭐⭐⭐ - Excellent FPS sur mobile ! ""Call of Duty: Mobile est un jeu incroyable pour les amateurs de FPS. Les graphismes sont impressionnants, le gameplay est fluide et les modes de jeu variés (Battle Royale, Multijoueur, Zombies...). La personnalisation des armes et des personnages est aussi très bien faite. Il y a des mises à jour régulières avec du nouveau contenu. Seul petit bémol : parfois quelques bugs ou des joueurs avec une connexion instable, mais rien de trop gênant. Je recommande à 100"
com.activision.callofduty.shooter,Why can't I log into my account?
com.activision.callofduty.shooter,"Hello Call of Duty, I can no longer play Call of Duty Mobile because the game tells me that I am playing on an emulator, even though I am not.Do you want my login details because I put money into the game?"
com.activision.callofduty.shooter,le jeu il Est bien fait je tente de monter le rang LÉGENDAIRE installez et vous allez pas regretter
com.activision.callofduty.shooter,vraiment je jeu est trop cool et sans erreur mais la seule chose qui m'énerve souvent c'est que ça prend trop de temps pour entrer dans le jeu car il y à trop de téléchargements ! si non à par ça tout est cool
com.activision.callofduty.shooter,Callof👍
com.activision.callofduty.shooter,les rancontre des autres joueur
com.activision.callofduty.shooter,"depuis ma dernière mise à impossible de jouer , le jeu ne démarre plus. Pourtant ça m'a pris près de 20 giga depuis que je joue. sinon Super jeux"
com.activision.callofduty.shooter,cool
com.activision.callofduty.shooter,Nul et un peu bon sur certains points graphisme j'aime pas celui de pubg est de qualité
com.activision.callofduty.shooter,depuis la dernière mise à jour impossible de jouer avec une manette beug lague le personnage fait ce qu'il veut impossible de joué je dêsinstal al je reviendrai plus domage c été un bon jeu
com.activision.callofduty.shooter,pk 3 car Franchement enlever de point et bannir car une n'a quitté une partie a cause de la 4g faut doser il ya moment vous Aler me niker pa protection de grade a l'envers des point sans raison
com.activision.callofduty.shooter,très cool
com.activision.callofduty.shooter,le jeux et bien hein mais les joueurs qui son pratiquement invincible et toi tes vulnérable a une seule balle faut pas abusé surtout ma dernière partie je suis tombé sur deux gars totalement intouchable et eux une seule balle et je fesais que de me tuer es-ce que il cheat je sais pas a voir mais ces pas la première fois que ça arrive merci de me répondre au plus vite sur le comment du pourquoi
com.activision.callofduty.shooter,cool
com.activision.callofduty.shooter,best game ever je veux rien savoir💀
com.activision.callofduty.shooter,cette jeu est vraiment incroyable j’adore depuis le Mali wow incroyable
com.activision.callofduty.shooter,Tous ce que j ai acheté à disparu mon rang maximal à été réinitialisé ainsi que mon niveau j ai perdu tous mes skins impossible de contacter qui que ce soit (support activision) inadmissible ! Remboursez !!!
com.activision.callofduty.shooter,un très bon jeux mais prend beaucoup de stockage et les mis a jour prennent au moin 1 G
